date,hour,minute,second,pvpwr,Cluster
7/2/2022,23,0,2.542279542,4.03,2
7/2/2022,23,0,17.58249967,4.04,2
7/2/2022,23,0,32.5775876,3.78,1
7/2/2022,23,0,47.53389107,4.29,1
7/2/2022,23,1,2.594756411,4.79,2
7/2/2022,23,1,17.60554466,4.28,2
7/2/2022,23,1,32.5784398,4.29,1
7/2/2022,23,1,47.59618134,4.54,1
7/2/2022,23,2,2.691127534,4.79,2
7/2/2022,23,2,17.69346218,4.54,2
7/2/2022,23,2,32.69209644,4.54,1
7/2/2022,23,2,47.69725312,4.54,1
7/2/2022,23,3,2.753144891,4.29,2
7/2/2022,23,3,17.77645423,4.79,2
7/2/2022,23,3,32.77671239,4.79,1
7/2/2022,23,3,47.78356053,5.3,1
7/2/2022,23,4,2.849014041,5.05,2
7/2/2022,23,4,17.87797475,5.05,2
7/2/2022,23,4,32.83996807,5.55,1
7/2/2022,23,4,47.86460161,5.55,1
7/2/2022,23,5,2.961958769,5.3,2
7/2/2022,23,5,17.90563799,5.55,2
7/2/2022,23,5,32.94646869,5.81,1
7/2/2022,23,5,47.90275448,5.3,1
7/2/2022,23,6,1.988745088,5.55,2
7/2/2022,23,6,16.95805745,5.3,2
7/2/2022,23,6,31.97604065,5.55,1
7/2/2022,23,6,46.97710663,5.55,1
7/2/2022,23,7,2.027364069,6.06,2
7/2/2022,23,7,17.01671865,5.55,2
7/2/2022,23,7,32.03307039,5.81,1
7/2/2022,23,7,47.04803442,5.81,1
7/2/2022,23,8,2.066489411,5.81,2
7/2/2022,23,8,17.09593668,5.81,2
7/2/2022,23,8,32.08759599,6.06,1
7/2/2022,23,8,47.06825386,5.81,1
7/2/2022,23,9,2.119762702,6.32,2
7/2/2022,23,9,17.12867641,6.06,2
7/2/2022,23,9,32.14576185,5.81,1
7/2/2022,23,9,47.14582044,5.81,1
7/2/2022,23,10,2.211239742,6.32,2
7/2/2022,23,10,17.21456391,6.06,2
7/2/2022,23,10,32.25717485,6.32,1
7/2/2022,23,10,47.2907451,6.06,1
7/2/2022,23,11,2.336039391,6.57,2
7/2/2022,23,11,17.41664889,6.57,2
7/2/2022,23,11,32.3502972,6.32,1
7/2/2022,23,11,47.35575017,6.57,1
7/2/2022,23,12,2.398328331,6.32,2
7/2/2022,23,12,17.45646872,6.32,2
7/2/2022,23,12,32.39993421,6.32,1
7/2/2022,23,12,47.42768491,6.32,1
7/2/2022,23,13,2.461336588,6.82,2
7/2/2022,23,13,17.48270303,6.57,2
7/2/2022,23,13,32.48831978,7.08,1
7/2/2022,23,13,47.48624932,6.83,1
7/2/2022,23,14,2.547923981,6.83,2
7/2/2022,23,14,17.57695569,6.83,2
7/2/2022,23,14,32.54992102,7.08,1
7/2/2022,23,14,47.56669822,6.32,1
7/2/2022,23,15,2.636507433,6.83,2
7/2/2022,23,15,17.64533785,7.33,2
7/2/2022,23,15,32.63627864,7.33,1
7/2/2022,23,15,47.63477654,7.08,1
7/2/2022,23,16,2.676545994,7.08,2
7/2/2022,23,16,17.67958427,7.33,2
7/2/2022,23,16,32.67802426,6.83,1
7/2/2022,23,16,47.67751174,7.08,1
7/2/2022,23,17,2.742866049,7.08,2
7/2/2022,23,17,17.77858742,7.08,2
7/2/2022,23,17,32.76421862,7.84,1
7/2/2022,23,17,47.779746,7.08,1
7/2/2022,23,18,2.840832138,7.84,2
7/2/2022,23,18,17.87208366,7.08,2
7/2/2022,23,18,32.83649204,7.84,1
7/2/2022,23,18,47.83886389,7.33,1
7/2/2022,23,19,2.908777828,7.33,2
7/2/2022,23,19,17.91684047,7.59,2
7/2/2022,23,19,32.92517194,7.84,1
7/2/2022,23,19,47.89268309,7.84,1
7/2/2022,23,20,1.999532162,7.59,2
7/2/2022,23,20,16.98385905,7.59,2
7/2/2022,23,20,31.97128799,7.59,1
7/2/2022,23,20,47.0073673,7.84,1
7/2/2022,23,21,2.040936912,7.84,2
7/2/2022,23,21,17.02489806,8.6,2
7/2/2022,23,21,32.03691151,7.59,1
7/2/2022,23,21,47.03940992,8.1,1
7/2/2022,23,22,2.072301608,8.6,2
7/2/2022,23,22,17.09785461,8.1,2
7/2/2022,23,22,32.10455244,8.61,1
7/2/2022,23,22,47.11215906,8.1,1
7/2/2022,23,23,2.142372116,8.35,2
7/2/2022,23,23,17.18522676,8.35,2
7/2/2022,23,23,32.15292272,9.11,1
7/2/2022,23,23,47.15225694,9.11,1
7/2/2022,23,24,2.192222178,8.61,2
7/2/2022,23,24,17.22051721,9.11,2
7/2/2022,23,24,32.19431741,8.36,1
7/2/2022,23,24,47.24879911,8.86,1
7/2/2022,23,25,2.338814918,8.86,2
7/2/2022,23,25,17.37061778,8.87,2
7/2/2022,23,25,32.31603218,9.12,1
7/2/2022,23,25,47.29180617,8.87,1
7/2/2022,23,26,2.329224859,8.87,2
7/2/2022,23,26,17.34405676,9.12,2
7/2/2022,23,26,32.33868005,9.63,1
7/2/2022,23,26,47.33634697,9.63,1
7/2/2022,23,27,2.390223094,10.14,2
7/2/2022,23,27,17.43115337,9.63,2
7/2/2022,23,27,32.36846664,10.39,1
7/2/2022,23,27,47.40088468,10.14,1
7/2/2022,23,28,2.440836984,9.89,2
7/2/2022,23,28,17.46655264,9.89,2
7/2/2022,23,28,32.44406983,10.4,1
7/2/2022,23,28,47.52291046,10.4,1
7/2/2022,23,29,2.746581931,10.65,2
7/2/2022,23,29,17.7336379,10.65,2
7/2/2022,23,29,32.76114395,10.4,1
7/2/2022,23,29,47.72122339,10.91,1
7/2/2022,23,30,2.790707595,10.66,2
7/2/2022,23,30,17.7885896,10.91,2
7/2/2022,23,30,32.80090003,10.91,1
7/2/2022,23,30,47.75366993,11.43,1
7/2/2022,23,31,2.791630632,10.92,2
7/2/2022,23,31,17.7993889,11.43,2
7/2/2022,23,31,32.81947335,10.91,1
7/2/2022,23,31,47.82260901,11.43,1
7/2/2022,23,32,2.856977835,11.43,2
7/2/2022,23,32,17.88757453,11.18,2
7/2/2022,23,32,32.84099011,11.69,1
7/2/2022,23,32,47.87717065,11.69,1
7/2/2022,23,33,2.908736409,12.2,2
7/2/2022,23,33,17.92310563,11.43,2
7/2/2022,23,33,32.89132604,11.95,1
7/2/2022,23,33,47.90244449,12.2,1
7/2/2022,23,34,2.952604789,11.69,2
7/2/2022,23,34,17.96939122,11.95,2
7/2/2022,23,34,32.98202183,12.46,1
7/2/2022,23,34,47.96214793,12.46,1
7/2/2022,23,35,2.065213023,12.21,2
7/2/2022,23,35,17.05317099,12.21,2
7/2/2022,23,35,32.06674187,12.47,1
7/2/2022,23,35,47.03078788,12.46,1
7/2/2022,23,36,2.075213792,12.72,2
7/2/2022,23,36,17.1018473,12.98,2
7/2/2022,23,36,32.10100017,12.47,1
7/2/2022,23,36,47.08809901,12.47,1
7/2/2022,23,37,2.158579889,12.73,2
7/2/2022,23,37,17.18672914,12.73,2
7/2/2022,23,37,32.16196449,12.73,1
7/2/2022,23,37,47.1828115,12.98,1
7/2/2022,23,38,2.289333601,13.24,2
7/2/2022,23,38,17.31996891,12.99,2
7/2/2022,23,38,32.30051917,13.25,1
7/2/2022,23,38,47.39546066,13.5,1
7/2/2022,23,39,2.555513642,13.5,2
7/2/2022,23,39,17.54564039,13.5,2
7/2/2022,23,39,32.48238336,13.24,1
7/2/2022,23,39,47.55199032,13.01,1
7/2/2022,23,40,2.63317607,13.51,2
7/2/2022,23,40,17.63112561,13.5,2
7/2/2022,23,40,32.60353638,14.02,1
7/2/2022,23,40,47.61889394,13.78,1
7/2/2022,23,41,2.688483874,13.77,2
7/2/2022,23,41,17.7185317,14.03,2
7/2/2022,23,41,32.68910356,13.52,1
7/2/2022,23,41,47.68098057,13.78,1
7/2/2022,23,42,2.829493515,14.03,2
7/2/2022,23,42,17.84308919,14.03,2
7/2/2022,23,42,32.823646,14.29,1
7/2/2022,23,42,47.84650298,14.54,1
7/2/2022,23,43,2.952585032,14.54,2
7/2/2022,23,43,17.93879646,16.08,2
7/2/2022,23,43,32.93188906,15.06,1
7/2/2022,23,43,47.98009625,14.81,1
7/2/2022,23,44,2.318626427,14.81,2
7/2/2022,23,44,17.35748079,14.81,2
7/2/2022,23,44,32.33954273,14.81,1
7/2/2022,23,44,47.32833308,15.06,1
7/2/2022,23,45,2.408085088,14.82,2
7/2/2022,23,45,17.40514162,14.56,2
7/2/2022,23,45,32.38098873,14.82,1
7/2/2022,23,45,47.35673859,14.83,1
7/2/2022,23,46,2.483996626,15.08,2
7/2/2022,23,46,17.51757457,15.08,2
7/2/2022,23,46,32.47267063,15.34,1
7/2/2022,23,46,47.55295777,15.08,1
7/2/2022,23,47,2.587643549,15.35,2
7/2/2022,23,47,17.59625287,15.35,2
7/2/2022,23,47,32.58569608,15.6,1
7/2/2022,23,47,47.62686693,15.6,1
7/2/2022,23,48,2.690993446,15.09,2
7/2/2022,23,48,17.70993464,15.36,2
7/2/2022,23,48,32.69930363,15.87,1
7/2/2022,23,48,47.68496695,15.36,1
7/2/2022,23,49,2.709037893,15.62,2
7/2/2022,23,49,17.7322359,15.87,2
7/2/2022,23,49,32.7028541,16.13,1
7/2/2022,23,49,47.73065061,16.14,1
7/2/2022,23,50,2.774430545,16.14,2
7/2/2022,23,50,17.78352163,16.4,2
7/2/2022,23,50,32.79293293,15.89,1
7/2/2022,23,50,47.78490016,16.14,1
7/2/2022,23,51,2.819390086,16.41,2
7/2/2022,23,51,17.84080604,16.67,2
7/2/2022,23,51,32.83667747,16.92,1
7/2/2022,23,51,47.81982163,16.67,1
7/2/2022,23,52,2.880522594,16.94,2
7/2/2022,23,52,17.89829686,16.94,2
7/2/2022,23,52,32.88159415,17.19,1
7/2/2022,23,52,47.90446307,16.95,1
7/2/2022,23,53,2.926134587,17.46,2
7/2/2022,23,53,17.96612232,17.2,2
7/2/2022,23,53,32.9360962,17.73,1
7/2/2022,23,53,47.9407793,17.47,1
7/2/2022,23,54,1.981102216,17.99,2
7/2/2022,23,54,16.96689378,18.24,2
7/2/2022,23,54,31.9590068,18.0,1
7/2/2022,23,54,46.95307743,18.51,1
7/2/2022,23,55,2.049626355,18.26,2
7/2/2022,23,55,17.06013105,18.53,2
7/2/2022,23,55,32.06544387,19.04,1
7/2/2022,23,55,47.02372086,19.04,1
7/2/2022,23,56,2.025050518,19.32,2
7/2/2022,23,56,17.02763384,19.06,2
7/2/2022,23,56,32.05559044,19.83,1
7/2/2022,23,56,47.03765416,19.59,1
7/2/2022,23,57,2.064983058,20.1,2
7/2/2022,23,57,17.09214499,20.12,2
7/2/2022,23,57,32.08185206,20.64,1
7/2/2022,23,57,47.08380842,20.89,1
7/2/2022,23,58,2.151184267,21.17,2
7/2/2022,23,58,17.15479059,21.17,2
7/2/2022,23,58,32.15122688,21.44,1
7/2/2022,23,58,47.16691695,21.7,1
7/2/2022,23,59,2.183211974,21.72,2
7/2/2022,23,59,17.19804944,22.49,2
7/2/2022,23,59,32.17349592,22.51,1
7/2/2022,23,59,47.20518469,22.25,1
8/2/2022,0,0,2.313809182,22.77,2
8/2/2022,0,0,17.29656088,23.05,2
8/2/2022,0,0,32.28195443,23.31,1
8/2/2022,0,0,47.26312945,23.57,1
8/2/2022,0,1,2.337017704,23.6,2
8/2/2022,0,1,17.3385776,24.11,2
8/2/2022,0,1,32.32916571,24.39,1
8/2/2022,0,1,47.41154959,24.38,1
8/2/2022,0,2,2.607660827,24.66,2
8/2/2022,0,2,17.64669183,24.66,2
8/2/2022,0,2,32.61792551,24.94,1
8/2/2022,0,2,47.63624891,25.72,1
8/2/2022,0,3,2.670188819,25.74,2
8/2/2022,0,3,17.67816849,25.48,2
8/2/2022,0,3,32.67708008,25.75,1
8/2/2022,0,3,47.68668689,26.02,1
8/2/2022,0,4,2.70672305,26.3,2
8/2/2022,0,4,17.72018216,26.82,2
8/2/2022,0,4,32.70847552,26.84,1
8/2/2022,0,4,47.70997399,26.84,1
8/2/2022,0,5,2.762693941,27.1,2
8/2/2022,0,5,17.79627866,27.38,2
8/2/2022,0,5,32.78765709,27.38,1
8/2/2022,0,5,47.76384859,27.14,1
8/2/2022,0,6,2.799950658,27.66,2
8/2/2022,0,6,17.8088065,27.92,2
8/2/2022,0,6,32.78230204,28.47,1
8/2/2022,0,6,47.79753585,28.47,1
8/2/2022,0,7,2.830244954,28.2,2
8/2/2022,0,7,17.84397849,29.01,2
8/2/2022,0,7,32.83687111,28.75,1
8/2/2022,0,7,47.84128321,28.77,1
8/2/2022,0,8,2.907274269,29.29,2
8/2/2022,0,8,17.92734057,29.56,2
8/2/2022,0,8,32.90670487,29.05,1
8/2/2022,0,8,47.89572103,29.58,1
8/2/2022,0,9,1.996071346,29.58,2
8/2/2022,0,9,17.02672109,29.58,2
8/2/2022,0,9,32.00663327,29.61,1
8/2/2022,0,9,46.99914713,29.6,1
8/2/2022,0,10,2.089004021,29.86,2
8/2/2022,0,10,17.10827757,29.87,2
8/2/2022,0,10,32.11972447,29.87,1
8/2/2022,0,10,47.10741109,30.66,1
8/2/2022,0,11,2.139134955,30.16,2
8/2/2022,0,11,17.15081663,30.42,2
8/2/2022,0,11,32.13189179,30.16,1
8/2/2022,0,11,47.15476547,30.16,1
8/2/2022,0,12,2.206060935,30.16,2
8/2/2022,0,12,17.28531939,30.18,2
8/2/2022,0,12,32.22598706,30.71,1
8/2/2022,0,12,47.23592739,30.71,1
8/2/2022,0,13,2.278935249,30.71,2
8/2/2022,0,13,17.31400262,30.45,2
8/2/2022,0,13,32.31203997,30.47,1
8/2/2022,0,13,47.27406605,30.48,1
8/2/2022,0,14,2.291378527,30.73,2
8/2/2022,0,14,17.3472652,30.73,2
8/2/2022,0,14,32.32329767,30.73,1
8/2/2022,0,14,47.36038806,30.73,1
8/2/2022,0,15,2.442899698,30.47,2
8/2/2022,0,15,17.42456429,31.02,2
8/2/2022,0,15,32.46611671,30.75,1
8/2/2022,0,15,47.41524855,30.75,1
8/2/2022,0,16,2.493170361,31.02,2
8/2/2022,0,16,17.5126726,31.02,2
8/2/2022,0,16,32.46652601,31.28,1
8/2/2022,0,16,47.49734036,30.49,1
8/2/2022,0,17,2.563825036,31.3,2
8/2/2022,0,17,17.559546,31.29,2
8/2/2022,0,17,32.59175499,31.29,1
8/2/2022,0,17,47.55576591,31.84,1
8/2/2022,0,18,2.61921832,31.57,2
8/2/2022,0,18,17.64036308,31.83,2
8/2/2022,0,18,32.65290269,31.57,1
8/2/2022,0,18,47.65562816,31.83,1
8/2/2022,0,19,2.723201469,31.82,2
8/2/2022,0,19,17.74608153,32.37,2
8/2/2022,0,19,32.73887969,32.37,1
8/2/2022,0,19,47.73878005,32.37,1
8/2/2022,0,20,2.80671697,32.64,2
8/2/2022,0,20,17.79281676,33.17,2
8/2/2022,0,20,32.79332716,32.91,1
8/2/2022,0,20,47.78363806,32.93,1
8/2/2022,0,21,2.813155044,33.17,2
8/2/2022,0,21,17.82651364,33.46,2
8/2/2022,0,21,32.82444925,33.46,1
8/2/2022,0,21,47.83923608,33.72,1
8/2/2022,0,22,2.14932546,33.46,2
8/2/2022,0,22,17.17664921,34.01,2
8/2/2022,0,22,32.15060668,34.01,1
8/2/2022,0,22,47.15480165,34.28,1
8/2/2022,0,23,2.181329835,34.54,2
8/2/2022,0,23,17.19395167,34.54,2
8/2/2022,0,23,32.18287571,34.82,1
8/2/2022,0,23,47.18212907,34.55,1
8/2/2022,0,24,2.47548549,34.57,2
8/2/2022,0,24,17.50427007,34.83,2
8/2/2022,0,24,32.48211961,34.83,1
8/2/2022,0,24,47.50560092,35.36,1
8/2/2022,0,25,2.592796728,34.83,2
8/2/2022,0,25,17.61659027,36.15,2
8/2/2022,0,25,32.62624252,36.18,1
8/2/2022,0,25,47.66959838,35.9,1
8/2/2022,0,26,2.717196475,35.64,2
8/2/2022,0,26,17.75153642,35.9,2
8/2/2022,0,26,32.72415286,36.16,1
8/2/2022,0,26,47.72200348,36.44,1
8/2/2022,0,27,2.751450597,36.44,2
8/2/2022,0,27,17.7877449,36.7,0
8/2/2022,0,27,32.79099729,37.26,0
8/2/2022,0,27,47.75680228,36.72,1
8/2/2022,0,28,2.847916854,36.98,2
8/2/2022,0,28,17.88288906,37.0,0
8/2/2022,0,28,32.8966997,37.26,0
8/2/2022,0,28,47.87765175,37.0,1
8/2/2022,0,29,2.95177304,37.28,2
8/2/2022,0,29,17.97143294,37.54,0
8/2/2022,0,29,32.97544594,37.8,0
8/2/2022,0,29,47.95391314,37.82,1
8/2/2022,0,30,2.089515341,37.82,2
8/2/2022,0,30,17.07829569,37.8,0
8/2/2022,0,30,32.08125292,37.53,0
8/2/2022,0,30,47.03923785,37.82,1
8/2/2022,0,31,2.109820521,37.82,2
8/2/2022,0,31,17.12430245,37.82,0
8/2/2022,0,31,32.10148981,37.82,0
8/2/2022,0,31,47.10909575,38.08,1
8/2/2022,0,32,2.15887266,38.07,2
8/2/2022,0,32,17.16579649,38.36,0
8/2/2022,0,32,32.1275715,38.1,0
8/2/2022,0,32,47.13814762,38.36,1
8/2/2022,0,33,2.173601045,38.36,2
8/2/2022,0,33,17.18298805,38.36,0
8/2/2022,0,33,32.17185835,38.63,0
8/2/2022,0,33,47.16944954,38.63,1
8/2/2022,0,34,2.200734243,38.1,2
8/2/2022,0,34,17.22154257,38.11,0
8/2/2022,0,34,32.22652374,38.64,0
8/2/2022,0,34,47.24143967,38.64,1
8/2/2022,0,35,2.320395584,38.64,2
8/2/2022,0,35,17.30099073,38.91,0
8/2/2022,0,35,32.3139364,39.16,0
8/2/2022,0,35,47.28106371,38.63,1
8/2/2022,0,36,2.326981368,38.92,2
8/2/2022,0,36,17.38818058,38.92,0
8/2/2022,0,36,32.36265748,39.19,0
8/2/2022,0,36,47.33037718,39.19,1
8/2/2022,0,37,2.377206416,39.45,2
8/2/2022,0,37,17.45431183,39.45,0
8/2/2022,0,37,32.38555253,38.92,0
8/2/2022,0,37,47.40099145,39.45,1
8/2/2022,0,38,2.448177361,39.45,2
8/2/2022,0,38,17.52951256,39.72,0
8/2/2022,0,38,32.42664535,41.07,0
8/2/2022,0,38,47.54682684,41.6,1
8/2/2022,0,39,2.543382904,41.87,2
8/2/2022,0,39,17.54885153,44.05,0
8/2/2022,0,39,32.549819,45.91,0
8/2/2022,0,39,47.56288689,46.48,0
8/2/2022,0,40,2.658501912,47.02,0
8/2/2022,0,40,17.68250965,47.02,0
8/2/2022,0,40,32.661465,47.57,0
8/2/2022,0,40,47.64202767,47.84,0
8/2/2022,0,41,2.713658701,48.41,0
8/2/2022,0,41,17.72797195,48.94,0
8/2/2022,0,41,32.71506646,49.51,0
8/2/2022,0,41,47.71356711,50.04,0
8/2/2022,0,42,2.74249202,50.31,0
8/2/2022,0,42,17.76022422,51.09,0
8/2/2022,0,42,32.74710181,51.68,0
8/2/2022,0,42,47.72618887,51.96,0
8/2/2022,0,43,2.803738955,52.23,0
8/2/2022,0,43,17.80913924,52.5,0
8/2/2022,0,43,32.77292733,52.62,0
8/2/2022,0,43,47.81679186,53.79,0
8/2/2022,0,44,2.907006104,53.03,0
8/2/2022,0,44,17.90347743,54.11,0
8/2/2022,0,44,32.88513418,54.11,0
8/2/2022,0,44,47.89110361,53.89,0
8/2/2022,0,45,2.958878568,54.18,0
8/2/2022,0,45,17.93371882,54.71,0
8/2/2022,0,45,32.93596654,54.69,0
8/2/2022,0,45,47.95589703,55.0,0
8/2/2022,0,46,2.029035513,55.26,0
8/2/2022,0,46,17.01352729,55.57,0
8/2/2022,0,46,32.03093244,55.57,0
8/2/2022,0,46,47.010879,55.84,0
8/2/2022,0,47,2.097177089,55.53,0
8/2/2022,0,47,17.11304485,56.13,0
8/2/2022,0,47,32.10443908,56.4,0
8/2/2022,0,47,47.1190972,56.68,0
8/2/2022,0,48,2.149460448,56.93,0
8/2/2022,0,48,17.16626174,56.42,0
8/2/2022,0,48,32.16329977,56.15,0
8/2/2022,0,48,47.17832641,56.42,0
8/2/2022,0,49,2.2295805,57.24,0
8/2/2022,0,49,17.28441098,57.49,0
8/2/2022,0,49,32.24297398,57.51,0
8/2/2022,0,49,47.27658637,57.8,0
8/2/2022,0,50,2.354931782,57.53,0
8/2/2022,0,50,17.35041949,57.78,0
8/2/2022,0,50,32.3454239,57.53,0
8/2/2022,0,50,47.32198895,57.82,0
8/2/2022,0,51,2.495169961,57.28,0
8/2/2022,0,51,17.52547789,57.26,0
8/2/2022,0,51,32.50567498,57.84,0
8/2/2022,0,51,47.52386495,58.13,0
8/2/2022,0,52,2.551356253,57.84,0
8/2/2022,0,52,17.58534829,58.09,0
8/2/2022,0,52,32.56449411,58.4,0
8/2/2022,0,52,47.56101688,58.13,0
8/2/2022,0,53,2.639346308,58.67,0
8/2/2022,0,53,17.65512336,58.69,0
8/2/2022,0,53,32.64208747,58.38,0
8/2/2022,0,53,47.67483463,58.13,0
8/2/2022,0,54,2.045268797,58.69,0
8/2/2022,0,54,17.09352852,58.69,0
8/2/2022,0,54,32.03909881,58.93,0
8/2/2022,0,54,47.07643401,58.96,0
8/2/2022,0,55,2.152188845,59.49,0
8/2/2022,0,55,17.1461241,59.27,0
8/2/2022,0,55,32.15890048,59.25,0
8/2/2022,0,55,47.16886494,59.0,0
8/2/2022,0,56,2.197440107,59.27,0
8/2/2022,0,56,17.2299244,59.54,0
8/2/2022,0,56,32.18677282,59.56,0
8/2/2022,0,56,47.26404309,59.29,0
8/2/2022,0,57,2.449612162,59.51,0
8/2/2022,0,57,17.4479004,59.78,0
8/2/2022,0,57,32.42596237,59.58,0
8/2/2022,0,57,47.54703958,59.31,0
8/2/2022,0,58,2.575391143,59.58,0
8/2/2022,0,58,17.59869271,59.85,0
8/2/2022,0,58,32.5625819,59.87,0
8/2/2022,0,58,47.70773668,59.33,0
8/2/2022,0,59,2.787999509,59.56,0
8/2/2022,0,59,17.7904663,59.6,0
8/2/2022,0,59,32.78634196,59.33,0
8/2/2022,0,59,47.79395653,59.36,0
8/2/2022,1,0,2.875125496,59.09,0
8/2/2022,1,0,17.8984885,58.8,0
8/2/2022,1,0,32.90417277,58.53,0
8/2/2022,1,0,47.86775219,58.77,0
8/2/2022,1,1,2.915530539,58.8,0
8/2/2022,1,1,17.93552302,58.53,0
8/2/2022,1,1,32.91899434,57.95,0
8/2/2022,1,1,47.94607403,57.72,0
8/2/2022,1,2,1.989825493,57.72,0
8/2/2022,1,2,16.98588552,57.45,0
8/2/2022,1,2,31.96474354,57.72,0
8/2/2022,1,2,46.99092959,57.19,0
8/2/2022,1,3,2.017658255,57.7,0
8/2/2022,1,3,17.01021248,57.21,0
8/2/2022,1,3,32.01062925,57.16,0
8/2/2022,1,3,47.01588091,56.94,0
8/2/2022,1,4,2.066770193,56.63,0
8/2/2022,1,4,17.0615869,56.92,0
8/2/2022,1,4,32.06396101,57.19,0
8/2/2022,1,4,47.06902638,56.65,0
8/2/2022,1,5,2.140922205,56.38,0
8/2/2022,1,5,17.15637301,56.38,0
8/2/2022,1,5,32.13506507,56.38,0
8/2/2022,1,5,47.12106652,56.65,0
8/2/2022,1,6,2.158621075,56.67,0
8/2/2022,1,6,17.16439502,56.4,0
8/2/2022,1,6,32.16157168,56.38,0
8/2/2022,1,6,47.16416629,56.4,0
8/2/2022,1,7,2.201110567,56.34,0
8/2/2022,1,7,17.21071706,56.44,0
8/2/2022,1,7,32.20647711,56.71,0
8/2/2022,1,7,47.19566688,56.15,0
8/2/2022,1,8,2.232074592,56.69,0
8/2/2022,1,8,17.30563444,56.69,0
8/2/2022,1,8,32.24258773,56.44,0
8/2/2022,1,8,47.23720178,56.71,0
8/2/2022,1,9,2.342667906,56.42,0
8/2/2022,1,9,17.352441,56.13,0
8/2/2022,1,9,32.3730069,56.17,0
8/2/2022,1,9,47.42586254,56.49,0
8/2/2022,1,10,2.517895673,56.17,0
8/2/2022,1,10,17.49067672,56.73,0
8/2/2022,1,10,32.50237615,56.46,0
8/2/2022,1,10,47.56115486,56.46,0
8/2/2022,1,11,2.590832642,56.44,0
8/2/2022,1,11,17.63070537,56.49,0
8/2/2022,1,11,32.597466,55.93,0
8/2/2022,1,11,47.58928426,56.22,0
8/2/2022,1,12,2.656325507,56.49,0
8/2/2022,1,12,17.69527253,56.51,0
8/2/2022,1,12,32.65057526,55.97,0
8/2/2022,1,12,47.66170112,56.51,0
8/2/2022,1,13,2.725075331,56.53,0
8/2/2022,1,13,17.74567275,56.26,0
8/2/2022,1,13,32.72262968,56.8,0
8/2/2022,1,13,47.72100551,56.8,0
8/2/2022,1,14,2.926329316,56.8,0
8/2/2022,1,14,17.9446899,56.3,0
8/2/2022,1,14,32.91772428,56.55,0
8/2/2022,1,14,47.93455799,56.53,0
8/2/2022,1,15,1.991432912,56.57,0
8/2/2022,1,15,16.93048468,56.3,0
8/2/2022,1,15,32.03201873,56.57,0
8/2/2022,1,15,46.95738316,56.03,0
8/2/2022,1,16,2.036602297,56.05,0
8/2/2022,1,16,17.04909315,56.32,0
8/2/2022,1,16,32.03419367,56.05,0
8/2/2022,1,16,47.03082794,55.76,0
8/2/2022,1,17,2.082006433,56.03,0
8/2/2022,1,17,17.09537225,56.03,0
8/2/2022,1,17,32.09671672,55.8,0
8/2/2022,1,17,47.10314833,56.34,0
8/2/2022,1,18,2.149121797,56.57,0
8/2/2022,1,18,17.18760565,56.32,0
8/2/2022,1,18,32.14968848,56.36,0
8/2/2022,1,18,47.18348851,55.82,0
8/2/2022,1,19,2.24242372,56.34,0
8/2/2022,1,19,17.28383805,56.36,0
8/2/2022,1,19,32.25395168,56.9,0
8/2/2022,1,19,47.2889235,56.94,0
8/2/2022,1,20,2.463569599,57.42,0
8/2/2022,1,20,17.48611101,57.19,0
8/2/2022,1,20,32.46146849,57.78,0
8/2/2022,1,20,47.43610419,58.56,0
8/2/2022,1,21,2.897740573,59.15,0
8/2/2022,1,21,17.90048612,59.19,0
8/2/2022,1,21,32.92183586,58.92,0
8/2/2022,1,21,47.92028758,59.21,0
8/2/2022,1,22,2.967085099,59.48,0
8/2/2022,1,22,17.9848933,59.8,0
8/2/2022,1,22,32.9652231,59.82,0
8/2/2022,1,22,47.96452392,60.36,0
8/2/2022,1,23,2.020361429,59.59,0
8/2/2022,1,23,17.01264038,60.95,0
8/2/2022,1,23,32.0035546,59.86,0
8/2/2022,1,23,47.01547904,60.38,0
8/2/2022,1,24,2.065478961,60.43,0
8/2/2022,1,24,17.10308831,60.43,0
8/2/2022,1,24,32.099413,60.36,0
8/2/2022,1,24,47.05954406,60.43,0
8/2/2022,1,25,2.123485087,60.68,0
8/2/2022,1,25,17.11803973,60.18,0
8/2/2022,1,25,32.14616781,60.72,0
8/2/2022,1,25,47.10640448,60.72,0
8/2/2022,1,26,2.131065556,60.49,0
8/2/2022,1,26,17.17155206,60.77,0
8/2/2022,1,26,32.15803004,61.08,0
8/2/2022,1,26,47.17760199,61.35,0
8/2/2022,1,27,2.227935792,61.35,0
8/2/2022,1,27,17.24002755,60.83,0
8/2/2022,1,27,32.21821363,61.4,0
8/2/2022,1,27,47.25162591,61.4,0
8/2/2022,1,28,2.318079867,61.94,0
8/2/2022,1,28,17.40651612,61.44,0
8/2/2022,1,28,32.32723528,61.99,0
8/2/2022,1,28,47.30860466,61.49,0
8/2/2022,1,29,2.405305041,62.01,0
8/2/2022,1,29,17.42320095,61.76,0
8/2/2022,1,29,32.38019675,62.33,0
8/2/2022,1,29,47.40550259,62.08,0
8/2/2022,1,30,2.461596421,61.74,0
8/2/2022,1,30,17.43864156,62.1,0
8/2/2022,1,30,32.46043941,62.37,0
8/2/2022,1,30,47.48240501,62.1,0
8/2/2022,1,31,2.530771454,61.83,0
8/2/2022,1,31,17.52638232,62.67,0
8/2/2022,1,31,32.55551755,62.17,0
8/2/2022,1,31,47.52742424,62.72,0
